text,label
Thu Dec 22 11 47 21 0000 2016,i love being awake for no apparent reason haha!!!!!!
Thu Dec 22 09 31 39 0000 2016,@cameronhoodkin goodnight if you are
Thu Dec 22 09 27 21 0000 2016,ok wow https://t.co/buxrajaiss
Thu Dec 22 09 11 04 0000 2016,"— veronica lodge

cc: celestial
ac: crazed audios (vine by @neiiandrew) https://t.co/ddpsjxgt90"
Thu Dec 22 09 06 29 0000 2016,@adclaidekanes also lucifer and chloe oh wow
Thu Dec 22 09 06 18 0000 2016,well . as usual . this is bellamy/clarke https://t.co/0ai9qpjii2
Thu Dec 22 08 55 13 0000 2016,@cameronhoodkin me too but it's like . i don't wanna go in and come out like a tmi vs shadowhunters fan tbh
Thu Dec 22 08 51 49 0000 2016,@cameronhoodkin i'm gonna read a little bit before the show but i'm going in blind on purpose tbh
Thu Dec 22 08 51 25 0000 2016,@cameronhoodkin i mean at least on my side of stan twitter everyone loves archieronnie and bettyronica???? idk in the real world tho
Thu Dec 22 08 40 31 0000 2016,rt @wallswcst: why did that clip make me 100x more want to kiss girls.... that impact https://t.co/5d446shvwo
Thu Dec 22 08 39 58 0000 2016,hey so why is the people album such garbage jw @apple
Thu Dec 22 08 38 31 0000 2016,@cameronhoodkin i lvoe them stop
Thu Dec 22 08 36 57 0000 2016,"@cameronhoodkin i might have a lot pics of them, indivually and together"
Thu Dec 22 08 35 51 0000 2016,@cameronhoodkin do it for them https://t.co/n31bnvukj8
Thu Dec 22 08 33 06 0000 2016,@cameronhoodkin i love doing charity work
Thu Dec 22 08 32 34 0000 2016,@cameronhoodkin do it....
Thu Dec 22 08 31 03 0000 2016,rt @cameronhoodkin: i cant believe ppl are getting pressed over the hashtag when yall have been saying the same thing a while ago https://t…
Thu Dec 22 08 30 57 0000 2016,rt @wasgudakh: watching her combat harassment made my day. https://t.co/n1e7nzap7m
Thu Dec 22 08 27 19 0000 2016,rt @cameronhoodkin: @dylanobrien i love you !! try and rest up during ur holiday break u deserve this time off
Thu Dec 22 08 25 14 0000 2016,"@cameronhoodkin she, the kids and one of my stepsisters are gone for 2 weeks 😍😍😍💃🏻🍾🎉🎊"
Thu Dec 22 08 23 35 0000 2016,"@adclaidekanes also that music,,, that was some good shit and i can't believe i'm trying to revive this meme but thats some goooooood shit"
Thu Dec 22 08 22 18 0000 2016,also everytime i type veronica i get bad shivers bc that's my step moms name but lemme brave it for riverdale and my girl veronica lodge
Thu Dec 22 08 21 02 0000 2016,"@adclaidekanes i mean i hated amy/karma but their faces afterwards,,, i'm eating good tonight"
Thu Dec 22 08 20 15 0000 2016,betty and ronnie's kiss was some faking it tea!!!!!!! just saying
Thu Dec 22 08 19 44 0000 2016,"""don't freak out just trust me"" https://t.co/oqlpgkacht"
Thu Dec 22 08 18 18 0000 2016,rt @wallswcst: why is no one talking about ross bulter aka reggie mantle my mans look fine as hell https://t.co/kupsgtvpom
Thu Dec 22 08 02 50 0000 2016,rt @naesheims: anyway. i cant wait for every single girl on riverdale to fuck me up
Thu Dec 22 08 02 42 0000 2016,rt @lilireinhart: @karazoral oh sorry have u not met my wife? or maybe you're just homophobic...? https://t.co/vl1inoq8at
Thu Dec 22 07 59 25 0000 2016,rt @lukesalec: isaiah straight up gave no fucks😂 https://t.co/9ianzojsde
Thu Dec 22 07 59 22 0000 2016,i literally laughed out loud fashjdshsms https://t.co/teajfniqqb
Thu Dec 22 07 49 55 0000 2016,@wallswcst why did you remind me of thi s
Thu Dec 22 07 49 37 0000 2016,@wallswcst stop this amie vine is ending next month https://t.co/0pwv4n2taz
Thu Dec 22 07 00 48 0000 2016,@wallswcst mood
Thu Dec 22 07 00 40 0000 2016,rt @wallswcst: im gonna die watching riverdale bc im doing so much multishipping why do i do this to myself https://t.co/mefbqvomh8
Thu Dec 22 06 58 09 0000 2016,@cameronhoodkin the tweets my friend sent me got deleted so
Thu Dec 22 06 55 27 0000 2016,@adclaidekanes i'm so pressed let me go sulk in my shower
Thu Dec 22 06 55 05 0000 2016,are u telling me . i missed leaked r*verd*le things while i was at work .
Thu Dec 22 06 54 20 0000 2016,rt @kyliebunbury: cannot believe my name is amongst all the other incredible talent on this list. i'm brimming with gratitude❤️thank u http…
Wed Dec 21 22 03 47 0000 2016,"rt @hereisgina: when he has made you laugh, live fuller, love stronger and grow everyday for the past 144 days and all you hope for is 144…"
Wed Dec 21 22 01 18 0000 2016,rt @carrotclary: im melting https://t.co/syylka31pv
Wed Dec 21 21 53 55 0000 2016,@dearjohns ur so cute ily 💜💜💜i also love the moon choker!!!
Wed Dec 21 21 51 49 0000 2016,rt @1phoebejtonkin: when not one but two of your talented sisters are on your extra long flight home @shelleyhennig @realbritt_rob ⭐️ https…
Wed Dec 21 21 25 23 0000 2016,not so daily reminder that guggs had no idea who'd be in the grave when interviewed at the beginning of s4!!!! this came out of their ass!!!
Wed Dec 21 21 24 11 0000 2016,"""shocking"" doesn't mean well written or that it made any sense but,,, ok https://t.co/dwengqqmz7"
Wed Dec 21 21 01 25 0000 2016,rt @badpostbob: they grow up so fast https://t.co/ibwnqucjip
Wed Dec 21 19 29 20 0000 2016,rt @teenwolfnewsmtv: dylan o'brien and tyler posey on set of teen wolf https://t.co/wu7aag7mb2
Wed Dec 21 19 22 35 0000 2016,rt @piratesaviour: i promise i will protect you 😭 https://t.co/zuecluehrp
Wed Dec 21 19 22 14 0000 2016,"rt @bisexualcisco: second, this is rude,,,,,,,,,,,,,,,,, give it to me now https://t.co/j5bfqn7sdc"
Wed Dec 21 19 22 09 0000 2016,"rt @bisexualcisco: first, this is rude,,,,,,,,,,,,, i want to hug iris https://t.co/a90ct3cl8d"
Wed Dec 21 19 21 07 0000 2016,"rt @shadesofslaylor: message in bad blood : we used to be friends now we're not 
everyone : women bashing fake feminist trying to tear down…"
Wed Dec 21 19 20 04 0000 2016,rt @shutuplayla: let's discuss how trash you &amp; ur employees are. how many more times is this going to occur before you apologize? @delta #b…
Wed Dec 21 19 19 26 0000 2016,"rt @writerras: riverdale’s first billboard up on sunset! #riverdale, #cw, #archie https://t.co/bdbr6acixf"
Wed Dec 21 19 13 54 0000 2016,@adclaidekanes bob with glasses is my favorite look listen
Wed Dec 21 19 13 40 0000 2016,thank u . https://t.co/xvu7dgpeml
Wed Dec 21 06 00 00 0000 2016,@adclaidekanes (ot3: head hands heart)
Wed Dec 21 05 59 33 0000 2016,"anyways wow i can't wait to take home a tiny bellamy, clarke and raven !!!!!"
Wed Dec 21 05 58 39 0000 2016,no one told me about this . yall fake as hell https://t.co/9odttxumac
Wed Dec 21 05 54 13 0000 2016,@hereisgina i had a really bad night but i saw you on my tl &amp; you remind me of my best friend and that made me feel a lil better; ur a gem 💜
Wed Dec 21 05 17 28 0000 2016,the og parent trap is also gonna be up but who cares
Wed Dec 21 05 15 52 0000 2016,.......bee movie is gonna be on netflix next month
Wed Dec 21 04 42 01 0000 2016,rt @shelleyhennig: 🐺 have feelings too @tylergposey https://t.co/0ysdiykct2
Wed Dec 21 04 37 11 0000 2016,@casstims noooooooo shup thsts the best snd wirst scene
Wed Dec 21 04 33 35 0000 2016,rt @wildpipm: @hugsforbob @beyondblue this is truly amazing and so wonderful. thank you for your support and support of a worthy cause. muc…
Wed Dec 21 04 32 02 0000 2016,rt @linzzmorgan: it's your birthday @wildpipm but you don't have instagram. soooooooo 🤓🎉
Wed Dec 21 04 31 57 0000 2016,"rt @linzzmorgan: happiest of birthdays to this ol'bran muffin, bbl, boberly, freckless, bobert, uncle bob &amp; my… https://t.co/fdc2lf1p2l"
Wed Dec 21 04 31 52 0000 2016,this just cleared my acne thank u https://t.co/uqa6wozixh
Wed Dec 21 04 26 26 0000 2016,rt @andrearussett: why is everyone tweeting about omelets
Wed Dec 21 04 25 05 0000 2016,"rt @keiyionsdale: mason has a 4.9 gpa and is only a sophomore but sure, lydia is the only smart character on the show"
Wed Dec 21 04 08 30 0000 2016,"rt @cameronhoodkin: @dovecameron @kat_mcnamara @arden_cho dove can be natalie, kat can be dylan, arden can be alex its solid lets do this"
Wed Dec 21 04 08 28 0000 2016,rt @cameronhoodkin: @dovecameron @kat_mcnamara @arden_cho i will direct the charlie's angels remake myself for no pay just do it please god
Wed Dec 21 03 58 57 0000 2016,rt @ivyspuddin: what if the girl who saves everyone is the one who needs saving? https://t.co/mwz2jghdub
Wed Dec 21 03 57 39 0000 2016,rt @aiycias: babyboy https://t.co/rcgahyvmmn
Wed Dec 21 03 53 54 0000 2016,rt @slittlejenny: when ppl try to say cats don't greet you at the door ya right https://t.co/6ypkcpa2oh
Wed Dec 21 03 53 51 0000 2016,stop im gonna cry this i s so cute https://t.co/rirlbuhejm
Wed Dec 21 03 51 23 0000 2016,rt @iknewyouwerefat: yall still wanna call taylor greedy for removing her music from spotify? and fighting for the rights of new artists? h…
Wed Dec 21 03 50 33 0000 2016,rt @the100writers: everyone wish a very happy birthday to the always amazing @wildpipm! #the100 #birthdayblake
Wed Dec 21 03 48 28 0000 2016,"rt @chy_leigh: this is awesome! mary, your sincerity has made us all grateful. thank you @thecwsupergirl @dccomics @wbhomeent for recognizi…"
Wed Dec 21 03 48 25 0000 2016,rt @sapphicgeek: a big thank you to @dccomics for sending this amazing package. it warmed my heart and i can't wait to share it with her. h…
Wed Dec 21 03 47 52 0000 2016,rt @trialsofdraco: the saddest story in 2 pictures https://t.co/hkh9cakpa9
Wed Dec 21 03 24 27 0000 2016,@blcakcanary this made my day thank u ily 💜💜💜
Wed Dec 21 03 22 29 0000 2016,rt @wildpipm: amazing! have a wonderful holidays and be well. https://t.co/6ms9rhvnhk
Wed Dec 21 00 30 33 0000 2016,rt @badpostkjapa: kj about his tattoo https://t.co/0ful6jjqqg
Tue Dec 20 23 29 51 0000 2016,"rt @keiynanlonsdale: happy birthday mumma, i love ya !! https://t.co/okk7fa1u7h"
Tue Dec 20 23 27 41 0000 2016,@iriswestaiin good taste!!!! there's other overused ones i love but those are the ones off the top of my head
Tue Dec 20 23 26 49 0000 2016,rt @halsey: it is. im just playin. makin fun of myself. doin the most. etc. https://t.co/lrufdiirqu
Tue Dec 20 23 24 49 0000 2016,@cameronhoodkin the audio from my holy bisexual vine https://t.co/gkjt9okiyj
Tue Dec 20 23 21 46 0000 2016,"vine audios people should keep using even tho they're overused:
- beast
- runway walk 
- getaway"
Tue Dec 20 23 20 44 0000 2016,"rt @iriswestaiin: — legendary | runway walk
» cc: queen stydia 
» ac: bling audios 
» dt: chiz (vine by holy moose | bio) https://t.co/6d8p…"
Tue Dec 20 23 20 41 0000 2016,this audio yeysyes god https://t.co/oavgznb6hb
Tue Dec 20 23 19 28 0000 2016,"especially when it's members of your own fandom posing as someone from a different fandom, trying to give them a bad name lmfaofoajs"
Tue Dec 20 23 18 55 0000 2016,"i hope that in the year of our lord 2017, yall learn to recognize when you're being trolled by someone"
Tue Dec 20 23 13 35 0000 2016,the one about bode with the cats agdjshshshs
Tue Dec 20 23 13 14 0000 2016,this is such a pure video https://t.co/fjj8dzchsc
Tue Dec 20 23 10 23 0000 2016,rt @baneandlewis: matt's reaction to this one 😂💜 #shadowhunters https://t.co/06wk0kn3y3
Tue Dec 20 23 09 33 0000 2016,i mean 23 wasn't really my cup of tea but that's fine
Tue Dec 20 23 09 08 0000 2016,legends only ! https://t.co/avzm2sduro
Tue Dec 20 23 08 02 0000 2016,i love iris w(b)est
Tue Dec 20 23 07 18 0000 2016,honey!!!!! https://t.co/z9bobjluyu
Tue Dec 20 22 03 37 0000 2016,rt @kat_mcnamara: thanks @the_calliest for always pushing me beyond what i think is possible and keeping a smile on my face. xx 🔥💋 @theswea…
Tue Dec 20 22 02 42 0000 2016,rt @iamamurray: watching these clips as a kid i'd say 'that's gonna be me someday'. 12yr old ashleigh &amp; i just high-fived #riverdale https:…
Tue Dec 20 22 01 23 0000 2016,rt @riverdalescenes: behind the scenes video on the set of #riverdale with @kj_apa @camilamendes @lilireinhart and @madelainepetsch https:/…
Tue Dec 20 21 58 03 0000 2016,rt @mrrickywhittle: massive bday wishes to my brother from another @wildpipm wish u an awesome day bro 🎉🎁 #vanfam #missya https://t.co/ob5t…
Tue Dec 20 21 50 47 0000 2016,it blows my mind that bob is 32 my boy
Tue Dec 20 21 50 14 0000 2016,"@wildpipm i know you're not a social media fan but happy birthday!!!! thank u for being u, speaking out on issues and playing bellamy 💜ily"
Tue Dec 20 21 46 03 0000 2016,"rt @baneandlewis: video: #shadowhunters season 2 sneak peek (exclusive). 
(via @screenertv) 
https://t.co/ch872hi9va"
Tue Dec 20 08 27 40 0000 2016,rt @bestofmargot: margot via instagram (congrats to margot and tom on their wedding🖤) https://t.co/o2ig8grdwx
Tue Dec 20 08 24 15 0000 2016,rt @isaiahmustafa: keep it up @domsherwood1 and i will find you in #newzealand and hug you https://t.co/lxwfbnv3ys
Tue Dec 20 06 50 35 0000 2016,rt @linzzmorgan: @clonereyes raven carries so much pain with her but that's what also makes her so strong ❤️
Tue Dec 20 06 50 13 0000 2016,"self harm &amp; just general suffering cw //

um this made me cry i would literally die for raven reyes https://t.co/p6ibdr6cy6"
Tue Dec 20 06 44 43 0000 2016,"i hope this is bc of my impending polyamorous relationship w/ maria, kat and dove !!!!!"
Tue Dec 20 06 42 04 0000 2016,@iriswestaiin i love u sm 💜💜💜
Tue Dec 20 06 41 18 0000 2016,rt @cameronhoodkin: @adclaidekanes @kat_mcnamara @dovecameron polyamory is real
Tue Dec 20 06 38 49 0000 2016,@kat_mcnamara @dovecameron tbh can one of yall steal me
Tue Dec 20 06 38 13 0000 2016,rt @deadhomosexual: i spent all of 2016 wanting to die https://t.co/l8eydd3nfb
Tue Dec 20 06 28 54 0000 2016,rt @dovecameron: i love girls/women so much. like. wow. so much appreciation for my own sex. wow wow wow. 🙌🏻🌹👏🏻 boys watch out imma steal y…
Tue Dec 20 06 28 08 0000 2016,@iriswestaiin honestly the flower crown one is still my fave u are truly a disney princess!!!!!
Tue Dec 20 06 27 37 0000 2016,rt @iriswestaiin: i changed them #bestselfies2016 https://t.co/mx51qpcyso
Tue Dec 20 06 27 02 0000 2016,@pondandrory i just saw on snapchat i'm so proud congratulations!!!!! i love u
Mon Dec 19 22 24 34 0000 2016,"rt @minyardsmalec: but the real question is, are they gonna use that trope were magnus is gonna teach alec how to play by standing behind h…"
Mon Dec 19 22 21 45 0000 2016,wow i cant stop watching my lrt
Mon Dec 19 22 14 41 0000 2016,"rt @ebgamesaus: bringing the original pokémon starters to life!

incredible artwork by @jrrdunlop https://t.co/hk55vwtpnk"
Mon Dec 19 22 14 39 0000 2016,woooowo woah this is kind of mildly terrifying but also really cool https://t.co/kdzihomrkj
Mon Dec 19 22 12 11 0000 2016,complicated..........no thanks https://t.co/afqfmukrse
Mon Dec 19 22 10 06 0000 2016,"rt @infobellarke: photo | ""what the hell is dabbing guys? let arryn and bob demonstrate."" (via barbermatthew instagram) https://t.co/7gjhwa…"
Mon Dec 19 22 07 41 0000 2016,"rt @jarettsays: interesting that chris pratt is embracing the ""controversial"" reaction to #passengers  https://t.co/7gngqlad22"
Mon Dec 19 22 05 14 0000 2016,"rt @estlucky: i would call this a video i can’t explain, but i can. #masculinitysofragile https://t.co/tylsa7wan3"
Mon Dec 19 21 15 28 0000 2016,rt @dovecameron: wow let's actually do a charlie's angels remake. if we don't do this what are we doing with our life https://t.co/6zdzw2n0…
Mon Dec 19 21 15 13 0000 2016,rt @cameronhoodkin: @dovecameron pelase do a charleis angels pose with @kat_mcnamara and @arden_cho ??? i am yelling but also asking polite…
Mon Dec 19 21 14 55 0000 2016,rt @kat_mcnamara: press day for @shadowhunterstv with these two handsome gents... 💜 @harryshumjr @isaiahmustafa https://t.co/at5b5crezd
Mon Dec 19 21 10 13 0000 2016,"rt @cw_riverdale: the deeper you go, the darker the secrets. #riverdale premieres january 26 on the cw! https://t.co/kwhkyrfcnb"
Mon Dec 19 21 09 03 0000 2016,"rt @bestofmargot: margot robbie married her long term boyfriend, tom ackerley, in a secret wedding in australia this weekend! congrats to t…"
Mon Dec 19 16 50 03 0000 2016,rt @kat_mcnamara: ruby hair &amp; rust lips for press day with my luvs @allanface &amp; @chrisdylanhair... https://t.co/0dl6a3f1ug
Mon Dec 19 10 45 32 0000 2016,@adclaidekanes or sleeping at last's album atlas: year one oh my god wow ok gn for real
Mon Dec 19 10 43 47 0000 2016,@adclaidekanes i listen to this or a handful of other 'space' mixes most nights before i sleep and i love it!!!! anyways goodnight
Mon Dec 19 10 42 35 0000 2016,i've been listening to this mix for legit over 2 years and at this point fall asleep by this song but !!!!!!! wow i… https://t.co/2uewltnmsw
Mon Dec 19 10 37 41 0000 2016,why do fake dating aus get me so good
Mon Dec 19 10 01 07 0000 2016,"are u fucking telling me that i could've deleted ***** off sc 2 months ago,,,,,,,,"
Mon Dec 19 09 43 12 0000 2016,the kind of quality content i log onto tumblr dot com for https://t.co/1i4qucfglr
Mon Dec 19 09 35 01 0000 2016,rt @moreshelleyh: that time we went to vegas. and then drove 9 hours to get home. @realbritt_rob @shelleyhennig | @1phoebejtonkin via insta…
Mon Dec 19 09 32 26 0000 2016,@keiynanlonsdale happy birthday!!! thank u for being who u are! can't wait to see what next year brings you 💕
Mon Dec 19 09 29 02 0000 2016,rt @agntsawyer: i'm gonna come out to my family via my representatives
Mon Dec 19 09 19 11 0000 2016,my lrt i was truly just waiting for someone to say shit about taylor yall never disappoint
Mon Dec 19 09 11 54 0000 2016,"rt @youthszap: she was fearless and crazier than him. she was his queen, and god help anyone who dared to disrespect his queen https://t.co…"
Mon Dec 19 09 10 58 0000 2016,"rt @jaboukie: me to my anxiety: people are focused on themselves. they're not thinking about you
depression: ever
me: that's not what i mea…"
Mon Dec 19 09 01 31 0000 2016,rt @hellatreehill: name a more iconic upgrade ... i'll wait  https://t.co/xgcizxzqrt
Mon Dec 19 08 48 24 0000 2016,my sweet boy who deserves the world https://t.co/h4s07ptei2
Mon Dec 19 08 42 34 0000 2016,they did that!!!!! https://t.co/w1glhunclh
Mon Dec 19 08 17 58 0000 2016,"– ray""smol""palmer💓

ac;rare audios 
dt;batsy., beckyskicker and anyone else who lov... (vine by @sarascanary_) https://t.co/9udsfgrt8x"
Mon Dec 19 05 35 35 0000 2016,anyways laurmani rise
Mon Dec 19 05 32 48 0000 2016,also kanye but after all the trump hooplah i think yall finally understand anyways
Mon Dec 19 05 32 16 0000 2016,zayn and camila are the real snakes of this industry do yall finally get it
Mon Dec 19 05 31 30 0000 2016,"my phone died at my christmas party and this is what i come home to,,,,,, https://t.co/0ekuu0viii"
Mon Dec 19 01 33 22 0000 2016,@adclaidekanes i got to have this convo instead of the school convo nothing is ever enough go away
Mon Dec 19 01 32 24 0000 2016,@adclaidekanes omg ok leave me alone
Mon Dec 19 01 32 10 0000 2016,"them: ""ok,,,,,, but why aren't u driving yet"""
Mon Dec 19 01 31 48 0000 2016,"me: ""i just haven't finished my course yet but!! i pay for my own phone, insurance and the internet bill and i'm about to be promoted!!!"""
Mon Dec 19 01 31 23 0000 2016,"""why aren't you driving yet"""
Mon Dec 19 00 56 26 0000 2016,@cameronhoodkin i wish i wouldve participated
Mon Dec 19 00 47 36 0000 2016,@adclaidekanes my cousin brought a weed cookbook as a present too lfmaofkks
Mon Dec 19 00 34 23 0000 2016,someone brought a fucking bong as a present for white elephant im cyejnfns why is my family likw this
Sun Dec 18 22 57 27 0000 2016,chloe ans luke are hangig out towgtwhr ohy m god :(
Sun Dec 18 21 00 50 0000 2016,"@candicekp can ya cowboys sprinkle some of that winning magic on the texans bc,,,, https://t.co/vjcxaujz6i"
Sun Dec 18 20 57 49 0000 2016,"rt @candicekp: babe, a lil drama keeps it interesting. 💕 https://t.co/hqt7gjm1io"
Sun Dec 18 20 55 52 0000 2016,@lydiamcrtins i'm gonna watch later i'm excited!!!!
Sun Dec 18 20 55 15 0000 2016,update: she disappeared but i will find her and hold her https://t.co/malm2fierg
Sun Dec 18 20 54 41 0000 2016,@cameronhoodkin wowowoowww i have been ao deprived shes so cute
Sun Dec 18 20 47 36 0000 2016,@adclaidekanes i alsmot cired shes so cute and sweet
Sun Dec 18 20 47 24 0000 2016,my uncle has a cat ohy gmosishe ahhhhhhh
Sun Dec 18 20 42 47 0000 2016,"rt @jonasvasqz: no tv show ""saved 2016"" but people are allowed to say that if it made them happy during this awful year just let people enj…"
Sun Dec 18 09 26 32 0000 2016,@cameronhoodkin good night i love u more than a lot of things
Sun Dec 18 09 25 52 0000 2016,"@lydiamcrtins goodnight!!!!! love you, hope you feel less sickly tomorrow"
Sun Dec 18 09 25 12 0000 2016,@adclaidekanes who wrote this fic and do they have a twitter bc i'm about to square up
Sun Dec 18 09 16 09 0000 2016,"@cameronhoodkin i didnt either but i got to hide the elf sometimes when i stayed at my best friends house it was,,, cute tbh"
Sun Dec 18 09 15 12 0000 2016,"@cameronhoodkin parents just move them at night and make ""messes"" for them and stuff; they report back 2 santa if ur bad"
Sun Dec 18 09 14 07 0000 2016,"rt @linzzmorgan: ""there's mexicans in star wars""- diego luna #rogueone #amaze #theyrehere 👀👀👀👀👀 https://t.co/by8lhrfmtf"
Sun Dec 18 09 13 28 0000 2016,stop https://t.co/48kbrehvnb
Sun Dec 18 08 44 11 0000 2016,@cameronhoodkin break a leg and happy birthday to your brother!!!!!!
Sun Dec 18 08 13 53 0000 2016,"what's the point of a*m w/o updates,,,,, that's like using k*k"
Sun Dec 18 08 11 34 0000 2016,stan twitter is quoting this with 💀💀💀 right now https://t.co/ipnu1jjwdc
Sun Dec 18 07 46 22 0000 2016,@lydiamcrtins nvm its ok
Sun Dec 18 07 43 21 0000 2016,@pondandrory i love you :( here if ya wanna talk my little peach
Sun Dec 18 07 42 52 0000 2016,@cameronhoodkin thanks
Sun Dec 18 07 42 48 0000 2016,"rt @cameronhoodkin: me: raises hand
also me: is maria https://t.co/863rxzuie5"
Sun Dec 18 07 41 50 0000 2016,@lydiamcrtins i wish . that was my case now but it's not
Sun Dec 18 07 41 31 0000 2016,@cameronhoodkin raise ur hand if you've been victimized by maria
Sun Dec 18 07 39 22 0000 2016,rt @cameronhoodkin: yells into the void in hopes kira will suddenly hear me bc i miss her i missisi her
Sun Dec 18 07 36 13 0000 2016,@adclaidekanes yeah i fucking know
Sun Dec 18 07 35 47 0000 2016,i switched to die for you and this is about to bellamy &amp; clarke just saying
Sun Dec 18 07 34 37 0000 2016,@lydiamcrtins judgejudytappingwrist.gif
Sun Dec 18 07 34 09 0000 2016,@lydiamcrtins i wanted to join but
Sun Dec 18 07 33 22 0000 2016,@lydiamcrtins why u cryin
Sun Dec 18 07 33 07 0000 2016,"shameless by the weeknd goes so hard wow....,.,,..."
Sun Dec 18 07 29 44 0000 2016,@lydiamcrtins @cameronhoodkin you have lots of partners enough
Sun Dec 18 07 28 38 0000 2016,i love this episode of jersey shore!!!! https://t.co/jrijelgvee
Sun Dec 18 07 28 03 0000 2016,@cameronhoodkin bc we never actually come thru
Sun Dec 18 07 26 16 0000 2016,"rt @moonysblack: fic: they fake dated
me: are they gonna real date????
fic: and then they real dated
me: https://t.co/hrbpayqfje"
Sun Dec 18 07 26 13 0000 2016,rt @moonysblack: i hate how much of a sucker i am for fake dating au's like they're so predictable but i'm here for it
Sun Dec 18 07 25 48 0000 2016,@lydiamcrtins ok shelley acruallt maybe might lmfao
Sun Dec 18 07 25 16 0000 2016,@naesheims i would but then they'd give me the disappointed family member stare and that's probably worse
Sun Dec 18 07 23 05 0000 2016,"@lydiamcrtins throw in a kale smoothie and,,,,,, u still won't get shit u know this"
Sun Dec 18 07 20 13 0000 2016,"*tomorrow at my christmas party*

me: oh yeah i work at starbucks 
all of my extended family, immediately: so how's about some free coffee"
Sun Dec 18 07 18 18 0000 2016,"@lydiamcrtins @charlieputh we don't talk anymore,,,, we don't talk anymore,,,,"
Sun Dec 18 07 16 23 0000 2016,ur gonna regret this when u get the block from charlie and cry into ur expensive shirt https://t.co/8cxynxihvw
Sun Dec 18 07 15 21 0000 2016,@lydiamcrtins ur the one who was saying goodnight listen
Sun Dec 18 07 14 03 0000 2016,@adclaidekanes shes pulling a maria
Sun Dec 18 07 13 49 0000 2016,u know what's even funnier than britt yelling about charlie . the fact that she's said goodnight like 5 times tonight and yet
Sun Dec 18 07 12 05 0000 2016,@lydiamcrtins ur a bad man charlie brown
Sun Dec 18 07 10 25 0000 2016,@lydiamcrtins im cackling stop
Sun Dec 18 07 09 28 0000 2016,@cameronhoodkin i also genuinely have no preference bc i will love whomever u pick; i'm just trying to decide who i'm using
Sun Dec 18 07 08 57 0000 2016,"@cameronhoodkin the famous verena,,,,,"
Sun Dec 18 07 08 14 0000 2016,@tylergposey i love u and hope ur staying warm
Sun Dec 18 07 05 11 0000 2016,"@cameronhoodkin or charlie,,?,?,?,,,,"
Sun Dec 18 07 03 47 0000 2016,@cameronhoodkin btw who are u using are u making a new selena or
Sun Dec 18 06 50 00 0000 2016,"@cameronhoodkin dying, hopefully"
Sun Dec 18 06 49 51 0000 2016,rt @cameronhoodkin: what is she doing https://t.co/tmvvv4rvuu
Sun Dec 18 06 49 32 0000 2016,@cameronhoodkin wow a little bit yeah actually like a young brett hm
Sun Dec 18 06 26 04 0000 2016,@cameronhoodkin wait who is this i dont knwo
Sun Dec 18 06 09 51 0000 2016,@cameronhoodkin the allie effect™
Sun Dec 18 06 08 49 0000 2016,i didnt ask for this!!!! https://t.co/yevvwjyzbn
Sun Dec 18 05 50 09 0000 2016,@cameronhoodkin does it start with a d
Sun Dec 18 05 47 48 0000 2016,@cameronhoodkin wait
Sun Dec 18 05 47 32 0000 2016,@adclaidekanes he got me fucked up and i messed up my tweet but yall know what i mean
Sun Dec 18 05 46 47 0000 2016,i really didn't need shane west to happen to me in awtr to happen to me . i really didn't need this
Sun Dec 18 05 46 00 0000 2016,@lydiamcrtins ok :( i'm here if u need anything
Sun Dec 18 05 45 15 0000 2016,@cameronhoodkin dleee thsis befor i dive jnto the tag
Sun Dec 18 05 44 07 0000 2016,"me, thinks about how terribly the narrative and fandom treat scott/tyler: *kill bill sirens go off*"
Sun Dec 18 05 41 26 0000 2016,idk why i never posted this but i'm fucking suffering
Sun Dec 18 05 39 38 0000 2016,@cameronhoodkin thais si co aucte oh ym god
Sun Dec 18 05 37 33 0000 2016,rt @cameronhoodkin: why y all couldnt let landon and jamie be happy forever https://t.co/f9w0ljgqje
Sun Dec 18 05 37 13 0000 2016,i love being on the winning team ! https://t.co/yf9xr8yneq
Sun Dec 18 05 33 59 0000 2016,@adclaidekanes none that i need to get caught up on anyways why
Sun Dec 18 05 33 31 0000 2016,i was gonna say that i'll watch something happy to distract myself from awtr but . i watch literally 0 lighthearted shows .
Sun Dec 18 05 31 42 0000 2016,rt @cameronhoodkin: oh wow https://t.co/vvhcsjsae3
Sun Dec 18 05 30 50 0000 2016,rt @ramimahlek: bad thing (shit?) fine as hell... thich as fuck oh my gd https://t.co/1mxnd7tacu
Sun Dec 18 05 30 37 0000 2016,rt @cameronhoodkin: fine https://t.co/peyyoc4dg0
Sun Dec 18 05 28 02 0000 2016,@cameronhoodkin i will blcocny ou
Sun Dec 18 05 27 47 0000 2016,@cameronhoodkin . i will do this with u bc i've been wanting to watch for a long time
Sun Dec 18 05 20 23 0000 2016,rt @alessiasyndrome: moana's how far i'll go in 24 languages has me speechless like... wow https://t.co/szfubzuttl
Sun Dec 18 05 17 42 0000 2016,@cameronhoodkin omg tomorrow we plot
Sun Dec 18 05 16 06 0000 2016,"@cameronhoodkin i'm still thinking about the last scene with ""our love is like the wind"" why did u do yhis to me"
Sun Dec 18 05 10 12 0000 2016,rt @jakeperltas: i cant believe it's almost 2017 and ppl still think triggered jokes are funny
Sun Dec 18 05 08 33 0000 2016,"rt @cameronhoodkin: jamie and landon .. a ship . a couple that love each other . a good couple , the best"
